Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576875057283832336,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,19.49,19.49,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7561891378054057238,fixed commission,,25.99,,,,5%,1.3,,,,26/03/2026 05:20:47,26/03/2026 05:20:52,,,TTS
576875046798334357,1729697281939642539,"VAHDAM Green Burner 500 mg Green Tea Extract with Apple Cider Vinegar, Garcinia Cambogia, L-Carnitine & Bacillus Coagulans",1729723796674353323,21,21,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7621310537053276950,fixed commission,30%,24.99,7.5,,,,,,,,26/03/2026 04:48:08,26/03/2026 04:49:02,,,TTS
576875046798334357,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,52.98,52.98,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7621310537053276950,fixed commission,30%,59.99,18,,,,,,,,26/03/2026 04:48:08,26/03/2026 04:49:02,,,TTS
576875033802676640,1729697274006116523,"【VAHDAM】Turmeric Curcumin 1800mg High Strength | Lakadong Turmeric | 95% Curcuminoids with Black Pepper, Ginger & Boswellia Extract | Joint & Mobility Support | 90 Veg Capsules | Food Supplement UK Healthcare",1729735804972079275,21.84,21.84,GBP,1,No,Not cash on delivery,Pending,zararaja11,GB,Video,7614170540529683714,fixed commission,30%,24.99,7.5,,,,,,,,26/03/2026 04:15:58,26/03/2026 04:16:02,,,TTS
576875031840791041,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,19.49,19.49,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7559946995784371478,fixed commission,,25.99,,,,5%,1.3,,,,26/03/2026 04:08:19,26/03/2026 04:08:22,,,TTS
576875011055655321,1729697274006116523,"【VAHDAM】Turmeric Curcumin 1800mg High Strength | Lakadong Turmeric | 95% Curcuminoids with Black Pepper, Ginger & Boswellia Extract | Joint & Mobility Support | 90 Veg Capsules | Food Supplement UK Healthcare",1729735804972144811,28.49,28.49,GBP,1,No,Not cash on delivery,Pending,lu.sea13,GB,Video,7607060193939148054,fixed commission,15%,39.99,6,,,,,,,,26/03/2026 03:30:01,26/03/2026 03:30:07,,,TTS
576875005539096619,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,36.4,36.4,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7621289755145276182,fixed commission,,54,,,,5%,2.7,,,,26/03/2026 03:20:50,26/03/2026 03:20:54,,,TTS
576874993479818049,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.79,24.78,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7561891378054057238,fixed commission,30%,25.99,7.8,,,,,,,,26/03/2026 02:58:57,26/03/2026 03:01:08,,,TTS
576874991852492957,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,32.3,32.3,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7621289755145276182,fixed commission,,36,,,,5%,1.8,,,,26/03/2026 02:55:15,26/03/2026 02:55:45,,,TTS
576874988978346661,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.69,28.68,GBP,1,No,Not cash on delivery,Pending,iambukunmiokeowo,GB,Video,7620392602294062358,fixed commission,30%,25.99,7.8,,,,,,,,26/03/2026 02:52:07,26/03/2026 02:52:11,,,TTS
576874986413530048,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.5,26.49,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7621289755145276182,fixed commission,30%,22.5,6.75,,,,,,,,26/03/2026 02:48:03,26/03/2026 02:48:08,,,TTS
