Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576875526927391427,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.09,22.09,GBP,1,No,Not cash on delivery,Pending,docasagbetoye,GB,Showcase,7494022933434829507,fixed commission,15%,23.39,3.51,,,,,,,,27/03/2026 05:29:44,27/03/2026 05:30:17,,,TTS
576875526481615196,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.75,21.43,GBP,1,No,Not cash on delivery,Pending,hamzasworld92,GB,Video,7605909799540247830,fixed commission,30%,25.99,7.8,,,,,,,,27/03/2026 05:27:30,27/03/2026 05:27:36,,,TTS
576875521107401714,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,51.03,51.03,GBP,1,No,Not cash on delivery,Ineligible,annsdailydeals,GB,Video,7552105352645315862,fixed commission,30%,59.99,18,,,,,,,,27/03/2026 05:06:51,,,,TTS
576875518990523082,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,50.99,45.99,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7579253279725505814,fixed commission,,53.99,,,,5%,2.7,,,,27/03/2026 05:03:16,27/03/2026 05:03:22,,,TTS
576875518066792897,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,14.29,14.29,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7574897599790992662,fixed commission,,23.39,,,,5%,1.17,,,,27/03/2026 04:55:24,27/03/2026 04:55:28,,,TTS
576875513092545305,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,39,39,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7621668710792760087,fixed commission,,48.8,,,,5%,2.44,,,,27/03/2026 04:45:53,27/03/2026 04:45:55,,,TTS
576875511947630845,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.69,24.69,GBP,1,No,Not cash on delivery,Pending,blessingvibes01,GB,Video,7614122151091719446,fixed commission,30%,25.99,7.8,,,,,,,,27/03/2026 04:45:06,27/03/2026 04:45:11,,,TTS
576875512730720831,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,34.79,34.79,GBP,1,No,Not cash on delivery,Ineligible,candybox276,GB,Video,7596582333537422615,fixed commission,30%,54.19,16.26,,,,,,,,27/03/2026 04:43:51,,,,TTS
576875511803320895,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,34.79,34.79,GBP,1,No,Not cash on delivery,Ineligible,candybox276,GB,Video,7596582333537422615,fixed commission,30%,54.19,16.26,,,,,,,,27/03/2026 04:41:46,,,,TTS
576875509037308168,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,39,39,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7621668710792760087,fixed commission,30%,48.8,14.64,,,,,,,,27/03/2026 04:35:21,27/03/2026 04:35:24,,,TTS
576875509568346312,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.09,22.09,GBP,1,No,Not cash on delivery,Pending,buzdeals,GB,Video,7599835219578916118,fixed commission,,23.39,,,,5%,1.17,,,,27/03/2026 04:34:32,27/03/2026 04:35:09,,,TTS
