Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576840850497510273,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,17.49,17.49,GBP,1,No,Not cash on delivery,Settled,trending_fiinds,GB,Video,7566930949821254934,fixed commission,15%,24.99,3.75,24.99,3.75,,,,,,06/01/2026 05:29:00,06/01/2026 05:29:24,07/01/2026 19:42:42,22/01/2026 06:55:54,TTS
576840846331451410,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,25.2,25.2,GBP,1,No,Not cash on delivery,Settled,shop.tikcollections,GB,Livestream,7591984172789680899,fixed commission,30%,36,10.8,36,10.8,,,,,,06/01/2026 05:15:32,06/01/2026 05:15:34,07/01/2026 23:29:40,22/01/2026 08:14:29,TTS
576840845122312196,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.99,24.99,GBP,1,No,Not cash on delivery,Settled,joulesreviews,GB,Video,7531386328278240534,fixed commission,15%,24.99,3.75,24.99,3.75,,,,,,06/01/2026 05:12:02,06/01/2026 05:12:05,08/01/2026 18:58:49,23/01/2026 05:43:10,TTS
576840843820439614,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.99,24.99,GBP,1,No,Not cash on delivery,Settled,etuo55,GB,Video,7558749632256511255,fixed commission,15%,24.99,3.75,24.99,3.75,,,,,,06/01/2026 05:07:46,06/01/2026 05:07:49,08/01/2026 17:17:21,23/01/2026 07:52:40,TTS
576840839915149391,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.99,24.99,GBP,1,No,Not cash on delivery,Settled,uniquevallerie,GB,Video,7588961201862741270,fixed commission,15%,24.99,3.75,24.99,3.75,,,,,,06/01/2026 04:57:05,06/01/2026 04:59:09,07/01/2026 19:14:12,22/01/2026 09:28:27,TTS
576840837282372179,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,57.99,57.99,GBP,1,No,Not cash on delivery,Settled,uniquevallerie,GB,Video,7591545999823310103,fixed commission,15%,57.99,8.7,57.99,8.7,,,,,,06/01/2026 04:50:37,06/01/2026 04:55:54,07/01/2026 17:58:41,22/01/2026 09:01:06,TTS
576840836379613644,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,17.49,17.49,GBP,1,No,Not cash on delivery,Settled,uniquevallerie,GB,Video,7591545999823310103,fixed commission,,24.99,,24.99,,5%,1.25,1.25,,,06/01/2026 04:48:20,06/01/2026 04:48:58,08/01/2026 17:27:22,23/01/2026 06:28:36,TTS
576840835723663530,1729697281939642539,"VAHDAM Green Burner 500 mg Green Tea Extract with Apple Cider Vinegar, Garcinia Cambogia, L-Carnitine & Bacillus Coagulans",1729723796674353323,22.99,22.99,GBP,1,No,Not cash on delivery,Settled,ammarainam.1,GB,Video,7589300730666814742,fixed commission,15%,22.99,3.45,22.99,3.45,,,,,,06/01/2026 04:45:57,06/01/2026 04:46:01,07/01/2026 16:58:48,22/01/2026 07:39:47,TTS
576840835101858182,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.99,24.99,GBP,1,No,Not cash on delivery,Settled,enoughcoke6,GB,Video,7590008413711551766,fixed commission,15%,24.99,3.75,24.99,3.75,,,,,,06/01/2026 04:45:38,06/01/2026 04:45:51,08/01/2026 03:00:56,22/01/2026 08:03:25,TTS
576840833055168625,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.99,24.99,GBP,1,No,Not cash on delivery,Settled,candybox0098,GB,Video,7583220138934127894,fixed commission,30%,24.99,7.5,24.99,7.5,,,,,,06/01/2026 04:39:02,06/01/2026 04:43:24,07/01/2026 16:57:37,22/01/2026 06:36:15,TTS
