Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576875213845732035,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,42.33,42.33,GBP,1,No,Not cash on delivery,Pending,favour.jess4,GB,Video,7619622009856724246,fixed commission,25%,51.29,12.82,,,,,,,,26/03/2026 17:45:58,26/03/2026 17:46:02,,,TTS
576875213235132835,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,18.97,18.97,GBP,1,No,Not cash on delivery,Pending,oluwadamilola_b,GB,Video,7613089778631806230,fixed commission,25%,22.09,5.52,,,,,,,,26/03/2026 17:42:13,26/03/2026 17:42:17,,,TTS
576875206918773021,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.79,20.79,GBP,1,No,Not cash on delivery,Pending,omoge_alase1,GB,Video,7621315209273068822,fixed commission,25%,22.09,5.52,,,,,,,,26/03/2026 17:24:13,26/03/2026 17:24:16,,,TTS
576875202910657523,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,16.89,16.89,GBP,1,No,Not cash on delivery,Pending,uniquevallerie,GB,Video,7602813161984511254,fixed commission,30%,22.09,6.63,,,,,,,,26/03/2026 17:13:39,26/03/2026 17:13:43,,,TTS
576875199375054869,1729697274006116523,"【VAHDAM】Turmeric Curcumin 1800mg High Strength | Lakadong Turmeric | 95% Curcuminoids with Black Pepper, Ginger & Boswellia Extract | Joint & Mobility Support | 90 Veg Capsules | Food Supplement UK Healthcare",1729735804972144811,37.99,37.99,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7621245488906767126,fixed commission,30%,39.99,12,,,,,,,,26/03/2026 17:06:03,26/03/2026 17:06:07,,,TTS
576875198316911463,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.69,24.69,GBP,1,No,Not cash on delivery,Pending,queen.addey,GB,Video,7621195762382212374,fixed commission,,25.99,,,,5%,1.3,,,,26/03/2026 17:00:51,26/03/2026 17:00:53,,,TTS
576875193416194923,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,30.91,30.91,GBP,1,No,Not cash on delivery,Pending,asofamuk,GB,Video,7620741535088250134,fixed commission,25%,35.99,9,,,,,,,,26/03/2026 16:48:37,26/03/2026 16:48:42,,,TTS
576875189278120604,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,12.99,12.99,GBP,1,No,Not cash on delivery,Pending,queen_aj5,GB,Video,7603352289667075350,fixed commission,,22.09,,,,5%,1.1,,,,26/03/2026 16:38:32,26/03/2026 16:38:37,,,TTS
576875188134648486,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,23.82,23.82,GBP,1,No,Not cash on delivery,Pending,mzbrown912,GB,Video,7620533974846246166,fixed commission,25%,25.99,6.5,,,,,,,,26/03/2026 16:36:39,26/03/2026 16:37:10,,,TTS
576875185342421582,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,31.99,31.99,GBP,1,No,Not cash on delivery,Pending,natty_habesha_uk,GB,Video,7545098538913500438,fixed commission,15%,41.99,6.3,,,,,,,,26/03/2026 16:25:30,26/03/2026 16:25:33,,,TTS
576875183423069060,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,27.99,27.99,GBP,1,No,Not cash on delivery,Pending,elvenh0me,GB,Video,7609984220546518275,fixed commission,30%,41.99,12.6,,,,,,,,26/03/2026 16:21:10,26/03/2026 16:21:30,,,TTS
576875176373295878,1729697274006116523,"【VAHDAM】Turmeric Curcumin 1800mg High Strength | Lakadong Turmeric | 95% Curcuminoids with Black Pepper, Ginger & Boswellia Extract | Joint & Mobility Support | 90 Veg Capsules | Food Supplement UK Healthcare",1729735804972079275,24.99,24.07,GBP,1,No,Not cash on delivery,Pending,azulwolf1,,Video,7606122967952608543,fixed commission,15%,24.99,3.75,,,,,,,,26/03/2026 16:02:26,26/03/2026 16:02:32,,,TTS
576875175402248528,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.69,24.69,GBP,1,No,Not cash on delivery,Pending,queen_aj5,GB,Video,7603520058404441366,fixed commission,25%,25.99,6.5,,,,,,,,26/03/2026 15:57:57,26/03/2026 15:58:01,,,TTS
