Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576888785354988113,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,16.89,16.89,GBP,1,No,Not cash on delivery,Pending,cyxacg3,GB,Video,7632935765206404374,fixed commission,15%,24.69,3.7,,,,,,,,28/04/2026 04:28:57,28/04/2026 04:29:03,,,TTS
576888783922764316,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,39.99,39.99,GBP,1,No,Not cash on delivery,Pending,candybox276,GB,Video,7596582333537422615,fixed commission,30%,41.99,12.6,,,,,,,,28/04/2026 04:25:47,28/04/2026 04:25:53,,,TTS
576888781871946117,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,23.46,23.46,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7633524906277227286,fixed commission,30%,24.76,7.43,,,,,,,,28/04/2026 04:17:46,28/04/2026 04:17:50,,,TTS
576888781893507866,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,41.99,41.99,GBP,1,No,Not cash on delivery,Pending,kristinas.krackers,GB,Livestream,7633342281805875990,fixed commission,30%,59.99,18,,,,,,,,28/04/2026 04:16:38,28/04/2026 04:16:40,,,TTS
576888775636785822,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,23.46,23.46,GBP,1,No,Not cash on delivery,Pending,selfmade5671,GB,Video,7569021656312646934,fixed commission,25%,24.76,6.19,,,,,,,,28/04/2026 03:55:50,28/04/2026 03:55:52,,,TTS
576888772574813070,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,39.99,39.99,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7633524906277227286,fixed commission,30%,41.99,12.6,,,,,,,,28/04/2026 03:47:57,28/04/2026 03:49:40,,,TTS
576888771372947658,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.69,24.69,GBP,1,No,Not cash on delivery,Pending,opeoluwa491,GB,Video,7616420980327517462,fixed commission,,24.69,,,,5%,1.23,,,,28/04/2026 03:44:23,28/04/2026 03:44:27,,,TTS
576888769070405677,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,56.99,56.99,GBP,1,No,Not cash on delivery,Pending,coolgrace77,GB,Livestream,7633550928104180502,fixed commission,30%,56.99,17.1,,,,,,,,28/04/2026 03:37:30,28/04/2026 03:38:23,,,TTS
576888762070113215,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,23.46,23.46,GBP,1,No,Not cash on delivery,Pending,learnwithud,GB,Video,7633199041819561238,fixed commission,25%,24.76,6.19,,,,,,,,28/04/2026 03:20:37,28/04/2026 03:20:40,,,TTS
576888762251450845,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,23.99,23.99,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7633524906277227286,fixed commission,30%,41.99,12.6,,,,,,,,28/04/2026 03:19:26,28/04/2026 03:19:29,,,TTS
576888759942945038,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.31,24.3,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7633544983220046614,fixed commission,30%,21.43,6.43,,,,,,,,28/04/2026 03:13:22,28/04/2026 03:13:25,,,TTS
576888758989462379,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.99,20.99,GBP,1,No,Not cash on delivery,Pending,shmina.shmoo,GB,Video,7606302857758838038,fixed commission,15%,24.76,3.71,,,,,,,,28/04/2026 03:11:28,28/04/2026 03:12:09,,,TTS
576888756145461857,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,31.99,31.99,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7633524906277227286,fixed commission,30%,41.99,12.6,,,,,,,,28/04/2026 03:06:57,28/04/2026 03:07:01,,,TTS
576888755984767867,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,24.69,24.69,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7633544983220046614,fixed commission,30%,25.99,7.8,,,,,,,,28/04/2026 03:05:14,28/04/2026 03:05:17,,,TTS
