Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576886684832733471,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,25.99,25.99,GBP,1,No,Not cash on delivery,Pending,opeoluwa491,GB,Video,7627255907964964118,fixed commission,,39.99,,,,5%,2,,,,23/04/2026 04:26:57,23/04/2026 04:27:00,,,TTS
576886682562501366,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,21.38,42.75,GBP,2,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7631672125410478850,fixed commission,30%,42.75,12.82,,,,,,,,23/04/2026 04:16:15,23/04/2026 04:16:35,,,TTS
576886677869664455,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,33.99,33.99,GBP,1,No,Not cash on delivery,Pending,buzdeals,GB,Video,7599835219578916118,fixed commission,,41.99,,,,5%,2.1,,,,23/04/2026 04:02:51,23/04/2026 04:02:53,,,TTS
576886672254933468,1729629514098776235,"VAHDAM Turmeric Ginger Herbal Tea Bags (100 Pyramid Tea Bags) - Caffeine Free, Blend of Real Spices - Turmeric Tea, Ginger Tea | Herbal Tea",1729629542578690219,14.39,18.38,GBP,1,No,Not cash on delivery,Ineligible,chance4356,GB,Livestream,7630878023864716054,fixed commission,30%,15.99,4.8,0,0,,,,,,23/04/2026 03:41:04,23/04/2026 03:41:07,,,TTS
576886670610896943,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,29.99,29.99,GBP,1,No,Not cash on delivery,Pending,learnwithud,GB,Video,7630237799454706966,fixed commission,25%,39.99,10,,,,,,,,23/04/2026 03:37:31,23/04/2026 03:37:35,,,TTS
576886669955012969,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,16.89,20.88,GBP,1,No,Not cash on delivery,Pending,ifemide_80,GB,Video,7630562124099587350,fixed commission,,24.69,,,,10%,2.47,,,,23/04/2026 03:35:25,23/04/2026 03:35:28,,,TTS
576886668608510754,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,29.99,29.99,GBP,1,No,Not cash on delivery,Pending,sally21198,GB,Video,7621693604985195798,fixed commission,,39.99,,,,5%,2,,,,23/04/2026 03:32:30,23/04/2026 03:32:33,,,TTS
576886668385426300,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,51.29,51.29,GBP,1,No,Not cash on delivery,Pending,opeoluwa491,GB,Video,7616420980327517462,fixed commission,25%,51.29,12.82,,,,,,,,23/04/2026 03:31:20,23/04/2026 03:32:20,,,TTS
576886665290684855,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,49.4,49.4,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7631672125410478850,fixed commission,30%,51.4,15.42,,,,,,,,23/04/2026 03:22:05,23/04/2026 03:22:11,,,TTS
576886664487869066,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,43.16,43.16,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7631672125410478850,fixed commission,30%,51.4,15.42,,,,,,,,23/04/2026 03:21:50,23/04/2026 03:22:22,,,TTS
