Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576873963007678553,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.05,20.05,GBP,1,No,Not cash on delivery,Pending,dr_lawrence_amoah,GB,Video,7577793007680802070,fixed commission,15%,25.99,3.9,,,,,,,,23/03/2026 23:56:21,24/03/2026 00:01:57,,,TTS
576873961233553731,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,27.99,27.99,GBP,1,No,Not cash on delivery,Pending,buzdeals,GB,Video,7599835219578916118,fixed commission,,41.99,,,,15%,6.3,,,,23/03/2026 23:52:44,23/03/2026 23:52:47,,,TTS
576873959409490930,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,16.79,16.79,GBP,1,No,Not cash on delivery,Pending,mrsdailydeals,GB,Video,7559140627858984214,fixed commission,,25.99,,,,5%,1.3,,,,23/03/2026 23:46:49,23/03/2026 23:46:53,,,TTS
576873956944288329,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,18.19,22.18,GBP,1,No,Not cash on delivery,Pending,candybox276,GB,Video,7604747841654869270,fixed commission,30%,25.99,7.8,,,,,,,,23/03/2026 23:40:58,23/03/2026 23:41:04,,,TTS
576873955963870127,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,16.79,16.79,GBP,1,No,Not cash on delivery,Pending,elvenh0me,GB,Video,7618526175018749206,fixed commission,,25.99,,,,5%,1.3,,,,23/03/2026 23:40:46,23/03/2026 23:40:51,,,TTS
576873956552449008,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,34,34,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7620501114449840918,fixed commission,30%,36,10.8,,,,,,,,23/03/2026 23:39:06,23/03/2026 23:39:09,,,TTS
576873954371016945,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,16.79,16.79,GBP,1,No,Not cash on delivery,Pending,taniakhan01,GB,Video,7612432516821077270,fixed commission,30%,25.99,7.8,,,,,,,,23/03/2026 23:34:09,23/03/2026 23:34:13,,,TTS
576873952520607984,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,57.99,57.99,GBP,1,No,Not cash on delivery,Ineligible,buzdeals,GB,Video,7599835219578916118,fixed commission,,59.99,,,,15%,9,,,,23/03/2026 23:29:45,,,,TTS
576873950283274924,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,27.99,27.99,GBP,1,No,Not cash on delivery,Pending,trending_fiinds,GB,Video,7594737546228239638,fixed commission,,41.99,,,,5%,2.1,,,,23/03/2026 23:27:43,23/03/2026 23:27:48,,,TTS
576873948407109698,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.79,20.79,GBP,1,No,Not cash on delivery,Pending,ibilolareviews,GB,Video,7619705898973433111,fixed commission,30%,25.99,7.8,,,,,,,,23/03/2026 23:20:34,23/03/2026 23:21:19,,,TTS
