Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576476439030765494,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,37.99,41.69,USD,1,No,Not cash on delivery,Settled,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,13.5%,39.99,5.4,39.99,5.4,,,,,,27/01/2026 13:04:11,27/01/2026 13:04:15,29/01/2026 03:27:26,13/03/2026 13:38:28,TTS
576476308103272433,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,44.43,48.45,USD,1,No,Not cash on delivery,Settled,sundaymealprep,Video,7572942687322590477,fixed commission,,44.43,,44.43,,6%,2.67,2.67,,,27/01/2026 09:42:12,27/01/2026 09:42:15,28/01/2026 23:12:33,12/02/2026 07:27:38,TTS
576476274027304485,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,10.13,10.92,USD,1,No,Not cash on delivery,Settled,natalyttshop,Video,7576002407629425951,fixed commission,25%,23.87,5.97,23.87,5.97,,,,,,27/01/2026 09:01:33,27/01/2026 09:01:37,30/01/2026 03:05:54,13/02/2026 06:55:31,TTS
576476251166971559,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,15.77,15.77,USD,1,No,Not cash on delivery,Settled,vilmasanchez4025,Video,7598731159274671415,fixed commission,30%,27.77,8.33,27.77,8.33,,,,,,27/01/2026 08:33:32,27/01/2026 08:33:38,02/02/2026 20:56:41,17/02/2026 09:12:51,TTS
576476157871626116,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,19.99,19.99,USD,1,No,Not cash on delivery,Settled,tiktok.shop.socia,External Traffic Program,7496312785404791719,fixed commission,13.5%,19.99,2.7,19.99,2.7,,,,,,27/01/2026 07:03:20,27/01/2026 07:03:24,01/02/2026 00:06:10,13/03/2026 16:29:17,TTS
576476011702752393,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,28.79,28.79,USD,1,No,Not cash on delivery,Settled,amberfindsdeals,Video,7594233536488475918,fixed commission,25%,32.79,8.2,32.79,8.2,,,,,,27/01/2026 04:04:34,27/01/2026 04:04:38,29/01/2026 20:58:56,13/02/2026 06:44:17,TTS
576475951304382140,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524398769,10.91,11.8,USD,1,No,Not cash on delivery,Settled,blackfridaybradey,Video,7598555191729753357,fixed commission,27%,29.91,8.08,29.91,8.08,,,,,,27/01/2026 02:47:49,27/01/2026 02:47:55,29/01/2026 01:02:21,12/02/2026 06:20:22,TTS
576475942086219293,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,12.22,12.34,USD,1,No,Not cash on delivery,Settled,onlyhealthfinds,Video,7598820425405156621,fixed commission,25%,24.22,6.06,24.22,6.06,,,,,,27/01/2026 02:32:49,27/01/2026 02:32:52,30/01/2026 09:07:48,14/02/2026 07:16:08,TTS
576475942949721294,1730195184299380913,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1730881470376939697,22.79,22.79,USD,1,No,Not cash on delivery,Settled,blackfridaybrian,Video,7526801513163836727,fixed commission,20%,24.29,4.86,24.29,4.86,,,,,,27/01/2026 02:30:44,27/01/2026 02:30:48,29/01/2026 18:10:14,13/02/2026 07:38:35,TTS
576475937399019194,1731848824093708465,"VAHDAM Turmeric Curcumin 2000mg | 95% Curcuminoids with Black Pepper & MCT Oil for Maximum Absorption | Supports Joint Health, Inflammation Relief & Mobility | 90 Veg Capsules",1731877424524333233,23.74,23.74,USD,1,No,Not cash on delivery,Settled,chaserfinds,Video,7587593932712824094,fixed commission,25%,24.99,6.25,24.99,6.25,,,,,,27/01/2026 02:27:42,27/01/2026 02:27:46,02/02/2026 22:32:09,17/02/2026 07:44:10,TTS
