Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576881119260743831,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,23.39,27.38,GBP,1,No,Not cash on delivery,Ineligible,julietekedebee,GB,Video,7625630483140988163,fixed commission,,23.39,,,,5%,1.17,,,,09/04/2026 03:52:58,,,,TTS
576881117759052369,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,15.59,19.58,GBP,1,No,Not cash on delivery,Pending,shammi_124,GB,Video,7616128987680541974,fixed commission,15%,23.39,3.51,,,,,,,,09/04/2026 03:47:55,09/04/2026 03:47:59,,,TTS
576881113881287270,1729697274006116523,"【VAHDAM】Turmeric Curcumin 1800mg High Strength | Lakadong Turmeric | 95% Curcuminoids with Black Pepper, Ginger & Boswellia Extract | Joint & Mobility Support | 90 Veg Capsules | Food Supplement UK Healthcare",1729735804972079275,14.99,14.99,GBP,1,No,Not cash on delivery,Pending,triviabrainblast,,Video,7623244432086813965,fixed commission,15%,22.49,3.37,,,,,,,,09/04/2026 03:33:23,09/04/2026 03:33:27,,,TTS
576881108522146810,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,32.99,36.98,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7615564239817723158,fixed commission,30%,41.99,12.6,,,,,,,,09/04/2026 03:20:59,09/04/2026 03:21:05,,,TTS
576881108388911855,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.5,26.49,GBP,1,No,Not cash on delivery,Pending,nick.d.miller,GB,Livestream,7626497352060898070,fixed commission,30%,22.5,6.75,,,,,,,,09/04/2026 03:19:34,09/04/2026 03:19:38,,,TTS
576881106652601117,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,51.3,51.3,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7626474616761240342,fixed commission,,54,,,,5%,2.7,,,,09/04/2026 03:13:49,09/04/2026 03:13:53,,,TTS
576881101566089291,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,54.25,58.24,GBP,1,No,Not cash on delivery,Ineligible,1jandjeff,GB,Video,7624165085576957206,fixed commission,25%,57.99,14.5,,,,,,,,09/04/2026 03:02:19,,,,TTS
576881100608739816,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,36,39.99,GBP,1,No,Not cash on delivery,Ineligible,shop.tikcollections,GB,Livestream,7623870697445542678,fixed commission,30%,36,10.8,0,0,,,,,,09/04/2026 02:59:27,09/04/2026 02:59:31,,,TTS
576881090115574200,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,19.99,23.98,GBP,1,No,Not cash on delivery,Pending,blessingvibes01,GB,Showcase,7495584402953439672,fixed commission,30%,25.99,7.8,,,,,,,,09/04/2026 02:35:55,09/04/2026 02:35:59,,,TTS
576881079709571363,1729697274006116523,"【VAHDAM】Turmeric Curcumin 1800mg High Strength | Lakadong Turmeric | 95% Curcuminoids with Black Pepper, Ginger & Boswellia Extract | Joint & Mobility Support | 90 Veg Capsules | Food Supplement UK Healthcare",1729735804972079275,17.49,38.97,GBP,2,No,Not cash on delivery,Pending,sally21198,GB,Video,7624141539089894678,fixed commission,,44.98,,,,5%,2.24,,,,09/04/2026 02:13:16,09/04/2026 02:13:19,,,TTS
576881078777845808,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,51.3,51.3,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7626474616761240342,fixed commission,30%,54,16.2,,,,,,,,09/04/2026 02:08:36,09/04/2026 02:08:40,,,TTS
576881078777190932,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,45.9,45.9,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7626479351588621078,fixed commission,30%,48.6,14.58,,,,,,,,09/04/2026 02:08:29,09/04/2026 02:08:34,,,TTS
576881075615078917,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,15.75,15.75,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7626474616761240342,fixed commission,30%,20.25,6.08,,,,,,,,09/04/2026 02:02:42,09/04/2026 02:02:46,,,TTS
576881071448496207,1729629514098776235,"VAHDAM Turmeric Ginger Herbal Tea Bags (100 Pyramid Tea Bags) - Caffeine Free, Blend of Real Spices - Turmeric Tea, Ginger Tea | Herbal Tea",1729629542578755755,21.99,21.99,GBP,1,No,Not cash on delivery,Pending,nicolamademebuyit,GB,Video,7625646815085546755,fixed commission,30%,24.99,7.5,,,,,,,,09/04/2026 01:54:34,09/04/2026 01:55:03,,,TTS
576881070963923062,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,35.99,35.99,GBP,1,No,Not cash on delivery,Pending,sally21198,GB,Video,7621693604985195798,fixed commission,,53.99,,,,5%,2.7,,,,09/04/2026 01:51:32,09/04/2026 01:51:35,,,TTS
576881067114993676,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,32.4,32.4,GBP,1,No,Not cash on delivery,Pending,ogshopdeals,GB,Livestream,7626480922514393878,fixed commission,30%,32.4,9.72,,,,,,,,09/04/2026 01:43:12,09/04/2026 01:43:39,,,TTS
576881066499414882,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,23.39,23.39,GBP,1,No,Not cash on delivery,Pending,jane1nonly,GB,Showcase,7494024593200677999,fixed commission,15%,23.39,3.51,,,,,,,,09/04/2026 01:41:43,09/04/2026 01:41:46,,,TTS
576881061005727868,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,43.2,43.2,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7626474616761240342,fixed commission,,48.6,,,,5%,2.43,,,,09/04/2026 01:28:56,09/04/2026 01:28:59,,,TTS
576881060652554316,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,33.59,33.59,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7559946995784371478,fixed commission,30%,37.79,11.34,,,,,,,,09/04/2026 01:27:49,09/04/2026 01:28:14,,,TTS
576881056964713165,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,53.99,53.99,GBP,1,No,Not cash on delivery,Pending,obaapa0639,GB,Video,7540242944020761878,fixed commission,25%,53.99,13.5,,,,,,,,09/04/2026 01:22:19,09/04/2026 01:22:40,,,TTS
