Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576892797869202305,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,26.45,26.45,GBP,1,No,Not cash on delivery,Pending,annsdailydeals,GB,Video,7579253279725505814,fixed commission,,40.1,,,,5%,2.01,,,,07/05/2026 04:20:54,07/05/2026 04:21:28,,,TTS
576892796484754305,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,26.45,26.45,GBP,1,No,Not cash on delivery,Ineligible,annsdailydeals,GB,Video,7579253279725505814,fixed commission,,40.1,,,,5%,2.01,,,,07/05/2026 04:20:02,,,,TTS
576892795286493637,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,26.45,26.45,GBP,1,No,Not cash on delivery,Pending,toby_lifestyle,GB,Video,7632466980699671830,fixed commission,25%,40.1,10.03,,,,,,,,07/05/2026 04:12:43,07/05/2026 04:12:47,,,TTS
576892786750822995,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,30.23,30.23,GBP,1,No,Not cash on delivery,Pending,lavbbe,GB,Video,7630163490300267798,fixed commission,,41.99,,,,5%,2.1,,,,07/05/2026 03:47:40,07/05/2026 03:48:18,,,TTS
576892785472084286,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,24.3,24.3,GBP,1,No,Not cash on delivery,Pending,nick.d.miller,GB,Livestream,7636893474223377174,fixed commission,30%,30.78,9.23,,,,,,,,07/05/2026 03:44:21,07/05/2026 03:44:26,,,TTS
576892785329413062,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.99,22.99,GBP,1,No,Not cash on delivery,Pending,virginia37691,GB,Showcase,7494843056367635398,fixed commission,15%,25.99,3.9,,,,,,,,07/05/2026 03:44:00,07/05/2026 03:44:20,,,TTS
576892784307444552,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,32.4,32.4,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7636859935594253078,fixed commission,,32.4,,,,5%,1.62,,,,07/05/2026 03:43:44,07/05/2026 03:43:55,,,TTS
576892784891042388,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,21.38,21.38,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7636859935594253078,fixed commission,30%,21.38,6.41,,,,,,,,07/05/2026 03:42:40,07/05/2026 03:42:43,,,TTS
576892783503710567,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,45,45,GBP,1,No,Not cash on delivery,Pending,nick.d.miller,GB,Livestream,7636893474223377174,fixed commission,30%,54,16.2,,,,,,,,07/05/2026 03:37:49,07/05/2026 03:37:52,,,TTS
576892779964700811,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729812118344013995,62.99,62.99,GBP,1,No,Not cash on delivery,Ineligible,shop.tikcollections,GB,Livestream,7636859935594253078,fixed commission,30%,80.99,24.3,,,,,,,,07/05/2026 03:31:15,,,,TTS
576892779610348514,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,30.78,30.78,GBP,1,No,Not cash on delivery,Pending,nick.d.miller,GB,Livestream,7636893474223377174,fixed commission,30%,34.38,10.31,,,,,,,,07/05/2026 03:30:32,07/05/2026 03:30:35,,,TTS
576892778206370230,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.22,22.22,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7636859935594253078,fixed commission,30%,24.82,7.45,,,,,,,,07/05/2026 03:28:27,07/05/2026 03:28:31,,,TTS
576892778213972573,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,32.4,32.4,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7636859935594253078,fixed commission,30%,36,10.8,,,,,,,,07/05/2026 03:27:01,07/05/2026 03:27:58,,,TTS
576892770555697426,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,32.12,32.12,GBP,1,No,Not cash on delivery,Pending,iambukunmiokeowo,GB,Video,7559542541197102358,fixed commission,,41.99,,,,5%,2.1,,,,07/05/2026 03:08:20,07/05/2026 03:08:24,,,TTS
