Order ID,Product ID,Product Name,SKU ID,Price,Payment Amount,Currency,Quantity,Fully returned or refunded,Payment method,Order Status,Creator Username,Creator Region,Content Type,Content ID,commission model,Standard commission rate,Est. Commission Base,Est. standard commission payment,Actual Commission Base,Actual Commission Payment,Shop Ads commission rate,Est. Shop Ads commission payment,Actual Shop Ads commission payment,Est. co-funded creator bonus,Actual co-funded creator bonus,Time Created,Payment time,Order Delivery Time,Time Commission Paid,Platform
576878006758709626,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.39,20.39,GBP,1,No,Not cash on delivery,Pending,bofgalhealth,GB,Video,7555198095441562902,fixed commission,15%,23.59,3.54,,,,,,,,01/04/2026 04:18:09,01/04/2026 04:18:12,,,TTS
576878006328203471,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,42.19,42.19,GBP,1,No,Not cash on delivery,Pending,elvenh0me,GB,Video,7622937946362039574,fixed commission,,54.19,,,,5%,2.71,,,,01/04/2026 04:17:05,01/04/2026 04:17:08,,,TTS
576878002312419980,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,20.39,20.39,GBP,1,No,Not cash on delivery,Pending,chance4356,GB,Livestream,7623541461490191126,fixed commission,30%,23.59,7.08,,,,,,,,01/04/2026 04:07:18,01/04/2026 04:07:20,,,TTS
576878002057550459,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,22.79,22.79,GBP,1,No,Not cash on delivery,Pending,dr_lawrence_amoah,GB,Video,7577793007680802070,fixed commission,,25.99,,,,5%,1.3,,,,01/04/2026 04:06:36,01/04/2026 04:06:54,,,TTS
576877999371098894,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,40.59,40.59,GBP,1,No,Not cash on delivery,Pending,elvenh0me,GB,Video,7621162540013341974,fixed commission,,59.99,,,,5%,3,,,,01/04/2026 04:01:19,01/04/2026 04:01:55,,,TTS
576877999222070153,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641810091,27.2,27.2,GBP,1,No,Not cash on delivery,Pending,shop.tikcollections,GB,Livestream,7623515463758334742,fixed commission,30%,36,10.8,,,,,,,,01/04/2026 03:58:12,01/04/2026 03:58:15,,,TTS
576877997292493518,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,18.19,22.18,GBP,1,No,Not cash on delivery,Pending,queen_aj5,,Video,7603352289667075350,fixed commission,25%,25.99,6.5,,,,,,,,01/04/2026 03:56:20,01/04/2026 03:56:25,,,TTS
576877995873508218,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,15.59,15.59,GBP,1,No,Not cash on delivery,Pending,trending_fiinds,GB,Video,7571893767624461590,fixed commission,,23.39,,,,5%,1.17,,,,01/04/2026 03:52:14,01/04/2026 03:52:27,,,TTS
576877995061975135,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729636075899295915,44.19,44.19,GBP,1,No,Not cash on delivery,Pending,londonkizindage,GB,Video,7621956426872655126,fixed commission,25%,54.79,13.7,,,,,,,,01/04/2026 03:50:46,01/04/2026 03:51:05,,,TTS
576877995036350880,1729509299352344747,"VAHDAM KSM-66 Ashwagandha Coffee | Instant Coffee with KSM-66, 95% Curcuminoids Turmeric, Lion’s Mane & Chaga | 40 Servings",1729581609641744555,17.99,17.99,GBP,1,No,Not cash on delivery,Pending,trending_fiinds,GB,Video,7571893767624461590,fixed commission,,25.99,,,,5%,1.3,,,,01/04/2026 03:49:32,01/04/2026 03:51:38,,,TTS
